date,acquirer,target,value,sector,subsector,importance,source,url,title,status
2026-08-10,Bernhard Capital Partners,Bowman Consulting Group,,Industrials,construction & engineering,3,The Manila Times,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNWWZJbUs1WkdtWHUtZWlybUxpdktVMmwyM1JTSzd2X1YtTDRUVXkzYUFHZG1jNm1nd2dDVkxBMUVLNDJ5YVpxZFB2TkdJdktCcW9QclE2RUoxYm9oWld0dHUxdE53STVNQ25wSDU1WjY3ZnJfYWJ3VV95OTg3cGJreWp6TUdZbXNraUpkQ19YVVZRSlRBeUQ3LVNTejBRUDBWZU9FcDNvT0UwWV9tamlnY2NyUjBnc2VrMXZOamJtdVdfX0loYldKNFNmaUFab2lQblBLTEczaUctdEZKN0JfNGVTY1N4MElGV1BhRTVBT3daS0tFLTFrcmNJaDAwdUdlVThBcWlTZGZzN1JLUXE1Nk1VYzFLd0tmb3RxTXZPS3dHejR6OHFHQdIBrgJBVV95cUxQaHVRVG1DV0RNVWZUZGNoLVpSUmVVYjN5SFFoSklKM3R5NTNuX2hoMTJKbXRvRFF1V3pIVndWUlItOTdLVDBhVUIweV9QdFZmTDVtU3h3UDFFc3J4eEJQakNoRlR4cEIxUUdZQWdwdG5xeVhaYWZ2a2hGbVdtUldST0VKUTdmbmdBTTROMXVCZVRkZ2hUampxV1d4ZWNUbmVtRnlFT1c4dnRRalY1SHdBT1o3OHB3Z0NsUzNPX2dnSmVwQzJ1NVVoZ3p4OFhQZ2hLeXpGblJOZm5xNFY4cnZkdTRPb19qVjh6a1ozR2Q3N1gzdjlQdTNvcXV4Y19HSW11ME5OQVhxRU9mOEo3emV2QVpteVZ6VldLUkx5OFF3V2laME5QdnM1elI0SlhQQQ?oc=5,Bowman Consulting Group Enters into Definitive Agreement to be Acquired by Bernhard Capital Partners for $43.00 Per Share in Cash,closed
2026-08-10,Provectus,Seatbelt,,Financials,asset & wealth management,2,SeeNews,https://news.google.com/rss/articles/CBMipgFBVV95cUxPRTJSMVItenp4NFhnWGpHRHJHWDMzNG9OX1Nqc2tFWC1fWWdrMWlfazdPLW9rNWNFbTdkR2Nhd1BhMjc3OFJta0gwVjE3c3RGdjZEd2w1U1hYQkR6bDY1cEVVWkdkRXlvNnV0dmNnb0FETVlIMGtSY1BTOU9GdjJPZzRKRE44d1dnemt3VmpSOUM5QktnMmZxVzF4T2dTaTRWOHd6c29R?oc=5,Provectus completes acquisition of majority stake in Romania's Seatbelt,closed
2026-08-10,AG Mortgage Investment Trust (MITT),Cherry Hill Mortgage Investment Corporation (CHMI),,Real Estate,REITs,3,Stock Titan,https://news.google.com/rss/articles/CBMiywFBVV95cUxQNmwxUnEwNHF2YWE4dEtSS3kwMUNtaXV5X0FCMklBNF9SMHM5d2FodzJqWU5tS1pLTUhEeEFwM3R0S09QQzBsdDZFT3pacWw3YUZvNUxkQm9wUi14a2k1TmRiSDdGLTc5dk45NFotN0J6cmtBR0hYakIzRzZSdGszUHRGWGZtREpSREg3Nk95dEJ6eDgyU080NFhHRV9uaXBJVG9GSDYzeGdNbFlwTTEzNG1BUFo3azNJUXBmRlE4WnJyTVpjMmxySTFSYw?oc=5,Cherry Hill Mortgage (CHMI) to merge into MITT in stock-and-cash deal with 29% premium,closed
2026-08-10,Teledyne,Varex Imaging,$1.1B,Technology,electronic components,4,Seeking Alpha,https://news.google.com/rss/articles/CBMirAFBVV95cUxNR0NHMmJNUDJHV2FtSFVDZ0NWaE52aGhpRzVWT2RWMFMzOHlNc0hGcWdiRTVkUHFUSVhOeW5FOWdCMU9sbWhJOXh3RUI3bFBDZjlxMXlFcVBmOXB6bXFmYUxXbjlBbExSTEl1TVpvanZMQVJvUmI1WGl4ZmdTWF94Q0VZbDJSZUo5WjVjN2JjMk1jbnFHdGZZUGNwQXI4SjktV1NOalh1R2g3aHdh?oc=5,Teledyne to acquire Varex Imaging in $1.1B cash deal; VREX shares soar 47% (TDY:NYSE),closed
2026-08-10,Atunsa,Pevasa,,Consumer Staples,food & beverage,2,Undercurrent News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOU05sTHctRmxrUHpMc1ZCY3BIVUJLZjRackRuZWgwekJwc1k4X2xVTEY3enZxVnFPRm1LV2QwcWhLSXFzTUMzb255d0o4QllyVjdoVW9wOThRRUg1a1FNdkVhU3JqZDdyUlY5aU55YXhULWgyNkZkaGRZNHdkc0pZb2xIaHhLNFYxTUk0WWdOOW5CNzlTUkdwbDZJZHZkZlpBa2VJZjltUG9iVlk?oc=5,"Spain’s Atunsa agrees to acquire Pevasa, with its 5 tuna vessels",closed
2026-08-10,Central Food Retail,Aeon (Thailand),,Consumer Staples,food retail,3,Retail Insight Network,https://news.google.com/rss/articles/CBMijwFBVV95cUxQd2c4bFZsYktGT2lqd0Q1eDBIOUZ4T1ltQXJrdkJKYjhpQWxyWUVDUTFUREN1LUJycjJwb1RMM1JhV0JKMDhHdFZtdVlJSFl2MzVmejgxNlg1MjNyWXM3MEdUWXhkU0FxT3dBSTZDVng0VjcxN3J0MWFRcURhX0J4MVA5VWNzaGllUUdsdG9lOA?oc=5,Central Food Retail to acquire Aeon (Thailand),closed
2026-08-10,Eli Lilly,AtaiBeckley (ATAI),,Healthcare,pharmaceuticals,3,Stock Titan,https://news.google.com/rss/articles/CBMirgFBVV95cUxOdzlMYVI3bmhHUE5XNURDSWRuNGw4QjM4VngtWHZRdmU2VEptdkFYWmRuOWRuUXhlTWJUSjNiYk9GeVBJem52QUZzR3p2RkhTYU52TThLVDVqXzdLa1VCaTdJMUtwN3ItNTRZUDFOTlpyZHJ5dXpqblliUzVKWEpWMUxfSGZEMEVYMVo0LTVTWUtILXZURkFCU1VwWjNPZTMybHZoeUJRVkF4Y3c2T2c?oc=5,AtaiBeckley (NASDAQ: ATAI) backs $6.75 cash sale to Lilly plus CVR upside,pending
2026-08-10,Aureus Greenway Holdings,Powerus,,Industrials,aerospace & defense,2,Stock Titan,https://news.google.com/rss/articles/CBMiywFBVV95cUxOMG9Xci1RMUdDcUVkaW5WWm1lVmx0UnRKN0V0bmNLUnQ5ZlZKM0RWTVRlSGRieGg5cHQtSEF3VlJVamh6T01weU0xb01xTi1jczZDLXp1Uk14SEZOcGNqRF9fOUg5MGh0WEM0ZlNUSHJ1TFNfbGJGeDZvaHFSMzhCLWo2VzR3dUZXSnlNMVd6RWZ6TDcwaWljWVFkcE52OWtHb0EybHlBczdvaHc1SERZNndWUThybVVET2diNmZfbk1yOXRxT1R4VHhVVQ?oc=5,Aureus Greenway Holdings (PUSA) plans transformative merger with defense-tech firm Powerus,pending
2026-08-10,Serica,Pharos Energy,,Energy,oil & gas,3,Crude Oil Prices Today | OilPrice.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxNcHBDMkxrVlNBdW1pNjY0SjlZOGZHZXVBS2ctVE1QSWZVa09jWDJEVlJkeFVkY1llRVluN3JlQ3Y3WGVWUFNCZFlyVGNBMGFaUEwtbmZRdmlPNkxENXZCejBlaGx5ZzhZcGZHNmljVTVuMGNsaE5PazRIdUNBN2tQUmZkT0FTSUtOYmd4S29CZU5GUVh0NG8zSVcxam82cnc3S2psZkxJU1RQS2Ju0gGyAUFVX3lxTE1LaF8zT0pVckFqVmtkdm9PSDNqSFhnR1RDS1huYkkwVGQ0WXA0dmRBRHhkQUtGdlc0NUUwaHRkZHl2U0tWYWt0dmw4dE5uc0xPRElxeTdEUUkzeGNzWlBPQk41Z3FtclFiYnF5bXpzTDVEc0dvMnlJWGhheWhUVG1fYTMwTnIzSXZKdVpWcG1HY2RoUHJqOWRGd0RSYVl2cE55RDlERjJBRmpBcTRPV2lPdWc?oc=5,Serica Declares Pharos Energy Takeover Bid Final as Rival Raises Offer,pending
2026-08-10,Sunoco LP,Offen Petroleum,$600M,Energy,oil & gas,3,Petroleum Australia,https://news.google.com/rss/articles/CBMikgFBVV95cUxOemRXU0h4QTJJQlFZZUFDYTdyRGZOaFIwamZENzJOaW16Tk5MSEFWVGFMa0FTXzJreXdkaVJ3bWJpaFRpOExBTnl4NldQNnhfaGtJRncyX2l5YWpEOWVaRjBoX2JpbWt5TWNfVlgwdWhuMmdiME9Xd2FDZEJyclYwQ09GNEpxLXIzNzR5d29ZcmRNdw?oc=5,Sunoco LP to acquire Offen Petroleum in $600M deal,closed
2026-08-10,AREIT,Fairmont Raffles and major malls,₱20 billion,Real Estate,REITs,3,Manila Bulletin,https://news.google.com/rss/articles/CBMipAFBVV95cUxOM2NLTVVFdFFuQUlwdHoxV0RQN0VFY2VWM3YtQzJheHFvU2FGUDlad3RzOHFKXzh0U1A4SjY4Z3ZGQU5HRWhocloteS0yR0swWGNNTVlMQ3BRMHRLTzFwc1N4QTNKVWowQ2ZsTkpqN2dHdjg2X3prTmg0TlVvR1l6TXB6bjEwR3RRblA2V3RybjZWWV9qRUR2clQ0cU9PbGhqbk5mVA?oc=5,"AREIT to acquire Fairmont Raffles, major malls in ₱20-billion property swap",closed
2026-08-10,Iris Cairns,Reef Casino Trust,,Consumer Discretionary,gaming & hospitality,2,Kalkine,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNcDByWXpTQnFKUVdkVTRRS3AzVlBqT183NHNGTFpGWThLSFFrWElYb1M4dEcwTElOa2JtQWh6M0JNUjd6UmhMT055NExzVDhSMDFkSXg3Y3JaWTh2UmJqTlFseUc4V0lReXpBV0NOZ0toUGVGVE9seWtXVXdXMUM0eWI2YkE4SjhPMUNHTW9fZzVVWGx0MVhFczI3ZElLaEZRRm9WVGlycjFYX2o3WTg2ZG81UmY3X2MzQ1ZhMXlxcDJlQQ?oc=5,Iris Cairns Lifts Stake in Reef Casino Trust to 81.44% Under Off-Market Takeover Bid,pending
2026-08-10,,,,Communications,,3,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1754301/000119312526341200/d133486d8ka.htm,"[8-K/A] Fox Corp  (FOX, FOXA)  (CIK 0001754301)",pending
2026-08-10,,,,Financials,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1571776/000114036126031930/ef20079827_8k.htm,"[8-K] Cherry Hill Mortgage Investment Corp  (CHMI, CHMI-PA, CHMI-PB)  (CIK 0001571776)",pending
2026-08-10,,,,Financials,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/775215/000077521526000076/hbt-20260810.htm,"[8-K] HBT Financial, Inc.  (HBT)  (CIK 0000775215)",pending
2026-08-10,,,,Financials,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1725262/000149315226036754/form8-k.htm,"[8-K] Tri-County Financial Group, Inc.  (TYFG)  (CIK 0001725262)",pending
2026-08-10,,,,Financials,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1514281/000162828026054986/mitt-20260809.htm,"[8-K] TPG Mortgage Investment Trust, Inc.  (MITN, MITP, MITT, MITT-PA, MITT-PB, MITT-PC)  (CIK 0001514281)",pending
2026-08-10,,,,Consumer Discretionary,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1057060/000119312526341302/d135056d8k.htm,[8-K] MARINEMAX INC  (HZO)  (CIK 0001057060),pending
2026-08-10,,,,Industrials,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1006837/000100683726000076/exh992-spectrumdbmsaleprof.htm,[8-K] INNOVATE Corp.  (VATE)  (CIK 0001006837),pending
2026-08-10,,,,Healthcare,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2081043/000114036126031922/ny20078129x2_defm14a.htm,[DEFM14A] AtaiBeckley Inc.  (ATAI)  (CIK 0002081043),pending
2026-08-09,I Squared Capital,oOh!media,$634 million,Communications,advertising,3,tradingview.com,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOX2xIdXR1eUhWWjdmN1pMaHFadzlJQ3ZWS1czcWhUcEZaRWlJcWlqNnRGMTFGOXNkRFFiV0pjZEw5SkN4VGNEb2hueHEwYlFvZzFDODcxVUI4V2IzbkJkTnJfd01Wd3dUbUtpMFFNYzFBdTZqbTgwYzg1MGZRM0tCWW9Ec2EtWEMzd0xpUVdMSlNqUVJRU0FhWkdfc29kRVBnd3FPMXhka3lOTUdCVmhRYUg5TkQwSU13WXFWbldqT3VPN0g2TWVqUkNocGVieUMtbWVpRFo3MTdOaXdqbnJMZA?oc=5,Australia's oOh!media to be acquired by I Squared Capital in $634 million deal,closed
2026-08-09,Tabcorp,BetMakers,A$267 million,Consumer Discretionary,gaming & hospitality,3,moomoo.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxObjNPRkZ1dXVtNFh6U1dxRTdfdXd0R1hFY2h2SS16ODdNMDh6QWZfTGV3ZGFZTDE5Ym9SRVUzZ2NOS1g1NWhfMnBwazlsVWtBLXh3MzFnT2dmV3g5THVMQ29SSlJhbnNZWGZrSUp4VExqOXItVXhlZzdSWDhYN201ZzhhYUgta3pCaGRtZy1YbmpCRVpVT3JhamQxZEpvVG5oVUQ3b0JLNEVnVWdFTHJ1UjNHSzJ2NFhxUjQ0V0ZRTXpIdFFpYkpacDRB?oc=5,Tabcorp Agrees to Acquire BetMakers for A$267 Million,closed
2026-08-09,Yum China,Pizza Hut brand (Mainland China),,Consumer Discretionary,restaurants,3,Comunicaffe International,https://news.google.com/rss/articles/CBMiugFBVV95cUxPX1l2S3ExN1hOMHBNMTUxV2lwQkt1Uy14aU1BQU0zbHNxX3BYaEpPa0VoVDJPM0ljZllIcUJTczFFRzRBaS1TVlQ0akpOTGwyYVpsc1hSZlNxcWFQckVLQlVobU0tanRrSHBTYm9fazBicnVFZFlaTmVmSjJRTUExQ29pcmNfWFc3ZDhFQnpsV1E4enJVUUdHZldYbUpDa25UcHFQOVNCTzljYmM0cUlsdmxhQmJRcHRTV2c?oc=5,Yum China completes the acquisition of ownership of the Pizza Hut brand in Mainland China,closed
2026-08-11,Genel,Capricorn Energy,,Energy,oil & gas,2,Investing.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxQYlVZa1poN0hkNXJTMy1fNS1GUGJ2TU1QMTdqaGIyNEJEQTZ2UFVyQ1p2RzR4ZXdsZHRhcHphZmdzT2x4NVZuLWV2bzVfemNCV3BoS1JmeVNISUhDT0ZXbDdTZUZlX3ZOeDBGSFVjSDdmOEhvc05WNklDOFFRSzFoWmM0WWpMMUh5OVJJZm53RS1UcklMQjhBRnJ2dVN6N1BXREJEYnp1c2VyWXZTeER0ZmczZFA?oc=5,Capricorn Energy reaffirms support for Genel takeover bid,pending
2026-08-11,Curaleaf,Aurora Cannabis,,Healthcare,pharmaceuticals,4,The Globe and Mail,https://news.google.com/rss/articles/CBMiowFBVV95cUxPdXVWZGxzcDZJTVJXOUl2V0k2dkF1WVlZU2NaRHpycmI1amYta3VTYkZEbW54TWpfR0hnakQ2eUVKNUY1UXU0UnJEUG1BTUdURlpQRGt0UkEyWjBxWHpJcDdlMGVwZE5sdGl0b2pXVjNMSjRyWDRmNklyUjVPTXZmR1hJVlVWZWsxalhfQXRxV3hmM2U4b00tOEQ5ekZuN0RlOUJZ?oc=5,Curaleaf to launch takeover bid for Aurora Cannabis,pending
2026-08-11,Xylem,Cornell Pump and Roper Pump businesses,$1.46B,Industrials,machinery,4,waterworld.com,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPQUtMVV9XTFJGSElmMWVwZDVEQXd6LTY4NFZyblpoSzNnYzBXQy0wNVJHdVpWSV9vQmcxZGJqWEhRakY0SklLWHZjaEtOVDlNZmUxcjN3MENGMk5xR1BDb1pQMWRSRTZPREd4VnhPbXNub1Aybkk2RUhpbEhDN0MydGdvQmpVR3h4Z0t3OFBseUM4MFRndk1mc0lWZ3k4dXIya2JXNHlNQkpFVlBrLVZXclNXZVQ2SmRWMDFKRk1IaEN3aFFZR0xZcXhpZk9TVS04YUd0VjI4LVVkWUk?oc=5,Xylem to acquire Cornell Pump and Roper Pump businesses for $1.46B,closed
2026-08-11,eToro,TradeZero,$231 million,Financials,capital markets,3,The Block,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNSWlKNXR2T3o4TG94a0oycDlxV3JRS0JxbG1xWDJnbVZDdmtXTGNWTGNyWGNOSDJoOWl1aTFCclpsUXNBUDluVVZnbDlXUUtBN2lzY1JkbnZyVk1yZzRSX0FkejY3eXFReXhuZGNuYzFQSTdXalcwUVhQbU9VVzVjc1pPSG5OU05Fb2xVYkh3dEtxWnZlc1JaUzl2c01ORVVMb3hfb05NU0JfN2poZjlQNjctb3BCZTU2RlYw?oc=5,eToro agrees to buy TradeZero for up to $231 million as equities drive Q2 growth,closed
2026-08-11,Joby Aviation,Resonant Sciences,$500M,Industrials,aerospace & defense,4,The Business Journals,https://news.google.com/rss/articles/CBMiowFBVV95cUxOTDNrUjV6ZG9iazZ0WVY4bWkwa2lYZ2EtaDh2UFpkQ0UzaXgwaFU3X1FjUmRXQTIybmpYRXI5Ym5wUVhoZUhVWVlUWlFXWXJLRlFBTERPYWI1TTRCR3hNRW5XT3RESXRfUW44Nm16cnA2WXJmUmtwbzU3aXotZGJBbHRicF80ZEJWTlNMOV9heFpucmMzX3p6V1kxRG9IYV9kTlRR?oc=5,Joby Aviation to acquire Dayton defense technology firm for $500M,closed
2026-08-11,Nasdaq,LeveL Markets,,Financials,capital markets,3,citybiz,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQbU14WWJrU1NKSkdJX2hmTzkyUTdsMEppYURab3ZSaHpnelpLcjJsR0xHTXBpbnJaQWNEd2JjekVXT2lPNzZxQW5ncUQ0LVZCYmxoN0k3YVFnLXNJRjl0R1Y1MGZST3l1NGM1NTd1WlNZRHFmb3JtcHFyWWwtZ3BQdHFVQllEVllOWGFuR3RDNHVQVG1kM2VZWnRYTjZnaVZhbEpNcEVhSEFjem8?oc=5,"Nasdaq to Acquire LeveL Markets, Expanding Always-On Markets Strategy",closed
2026-08-11,Gloo,Midwestern Interactive,,Technology,software,2,Investing.com Canada,https://news.google.com/rss/articles/CBMiswFBVV95cUxOLV85dmVsNDBYMzAxamVvTlVRZ25hOHlFSUR2SGpBa1V1RDdXajdwNF9fV2Q1RHM4b3hGNGptcGZWVWI3Z0IzeUVEWXA3T2FCS2dLRHZXR0VPLTliaWI2Nl9oZzJPUm9EczVvMGM5c1VtMVdmMDk2SHBTTUdqQlU1WEpsRlM5aVRvcGxRN0RGSF9NVzBfTmYzVVZScVNXSzFUdC1BNUcyLVczSTFKVDNlaTh2RQ?oc=5,Gloo completes acquisition of Midwestern Interactive By Investing.com,closed
2026-08-11,Casey's,24 stores from Texas chain,,Consumer Staples,food retail,2,C-Store Dive,https://news.google.com/rss/articles/CBMihAFBVV95cUxOOFB5aHp3aUNkRXQydm0zYVFYSlBiSU0xaUVqYU5hemM3bVcxUFhmS3dLSmxKSXNrTVJ5U0hwTGFTeVRtOEV2RzZSZUVSY3E3UXNmZHFZdllLSWJmNXlweFQ2Zkd4ZDhwR1ZuMy1JUHhTbzBranp3THJWbHk4TEtnRzZHYWs?oc=5,Casey’s to acquire 24 stores from Texas chain,closed
2026-08-11,Key,Clearwater,,Financials,fintech,2,ATM Marketplace,https://news.google.com/rss/articles/CBMiggFBVV95cUxOOVlnOG8wMkl5emhoOEc3N0JFeVE0WnFVdjAzLUE3OHdNVklwWks4WkdJX2pvNExSZGpzeWhpWlYtRFJhXzMxNGs3ZG9KcThBbk1jc2ZGQTcweDljQmVNVjZHbnRNRUh3bFc4S0VzaUJaU3NqV05WUmRRaFFxOE5QNHR3?oc=5,Key completes acquisition of Clearwater,closed
2026-08-11,,ReNew Energy Global,$7.02 per share,Utilities,renewable electricity,3,Stock Titan,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQRWc2RnFUVGRrRnNLOGVCR1djWS1yV2FfOUNRNzMwRS1KZVNBVV92SFNiTllvMTBTTWNja1g0X1JtbTZkRnB3eW40TE5yQ3BkNUVQOGxzc1BBNEtReVRFb0R3dWVoMXU4a0FKQldjNFRRUEdjcDZwYjhDbG53dzZNUTMzRHMyVDk3SngxNTZ6aW10YXV4YTlpX09ZUk9DdXl4WThGNVJXYVhSR3FTblUzLWY2S25BLUtyc1Fn?oc=5,ReNew Energy Global (NASDAQ: RNW) agrees $7.02 per share cash-and-rollover buyout,closed
2026-08-11,Grain Management,Nationwide 800 MHz Spectrum Portfolio,,Communications,telecom,3,PR Newswire,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNTkZJNzgzRUZOSE5GU0hmMGVlXy1IcURGN2FLTFJuTlJEcm85aVVmLTJLQnpIMGdua1Y5WjhzZkJXcS1mUG1YeGJ5T3g0YmVlR004NW5mVlJQcEpFVlZvdXZNZkNUd1VQU2h2bTNXOTRiaFNoT0o1dzg5ZkRjT3RJQ2l2UFpCOXFHcVRuWDg4VGRHeXVrZUdnWWRpV1hlSWc1NGFDbmJDc0ZKZTI4V3dyLVRuX1d3dzFjM3ZpV2ZMRVlvTU56Mmh0RWs1VTdLc1pX?oc=5,Grain Management Completes Acquisition of Nationwide 800 MHz Spectrum Portfolio,closed
2026-08-11,White Cap,Ace Contractors Supply,,Industrials,building products,2,PR Newswire,https://news.google.com/rss/articles/CBMiigJBVV95cUxPZWRGNS11aFZuUXlRbG9Yamc5dS1jdHdORm9lei1zc3B1U2NuczF5WDAtWUIzcFFVNlRYU2tJS2hOaXVTNXBiRWZlVHVCU0YzN2RhN3ZTUW1WU29UVlRWM3JhYk1ZMXhrdVc4aU9pXzVYWEdsOWZqSGFrcGgxT3AwMlV2cl9WbU1VMHYyZUVRQjNDMDNLemlkNnNGZW1WVzBMTDVsbTlpTjFTUmRGOUs0MDBHV2xTdHVROW0tdTUwLTdwMXRtRUNRVkpHclhqeE5DX3l3Y3ZaeWxIYTc1YjdXb3FleGdPS1M5QlplUGFFZmNibEppa0ZiQnYwb2ViYTVBZ2pkaS12SWVkdw?oc=5,"White Cap Signs Definitive Agreement to Acquire the Business of Ace Contractors Supply, Expanding Presence in Central Texas",closed
2026-08-11,Vystar,R3ALM Financial Ecosystem,,Financials,fintech,2,marketscreener.com,https://news.google.com/rss/articles/CBMi5gFBVV95cUxONnBmMzZPT1V5dVFsZzV5Ny0tOWlQcXptT0tTSjdlRnE4b3d6OWw1Y3Q1MXh2bkg0WXozWV82aXpnTTNHR1BEcXZ2NnM3M2N3b2NOZGw5bGFueFFwcC1NV3poNG5QM3cxM2ZQdGg5bWNYNTBkcXdOR0EzWnZ6bVZmODNlU09SdjJJRVEyTFpBWjlYR1RpM1NDTXpMTy1aay1OTUlSbDNQd0UwTWFtYVp1MVhWY2phUjJhUll5TWxmaHVBRFV6N2JtbkdMbFNEMHdUS3NYRFBmUnlUbXdrNnNBY2NjdVpXQQ?oc=5,"Vystar Completes Acquisition of R3ALM Financial Ecosystem, Targets $120 Million Tokenized Equity Launch",closed
2026-08-11,TPG,Lotte Rental (car unit),$920 million,Consumer Discretionary,autos,4,KED Global,https://news.google.com/rss/articles/CBMie0FVX3lxTFBkX0ZtRVZFYUVrZlRqbnkxbzlsUFlJRkZLbEMwZnVXT3M0Wnp6YUQ5STN4RHo0RzZpSHc5NHJPUEJ1N3RiMjc0dm5vckZ0bXhmSDVQbnF4dm1GZ3pOZkpGWnBxMlM5N1Z3RFJoWTl0MUNMcVhjeThPdFZ5UQ?oc=5,US private equity TPG to acquire Lotte’s rental-car unit for $920 mn in all-equity deal,closed
2026-08-11,Vireo Growth,Planet 13,,Consumer Discretionary,retail,3,Stock Titan,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOU055b1hpYzl1Zms2RHI3MDdOUGV4UUZUS2VlbUhFdC00TjFqV05NUFVwX2lxRDFLQVRlbjdpMDAtTWM2NUNYVG9QUC15R3VuRGRfREIwdjNZeXVDaVA2cEdTUHZNWDN5Sk5WQXBOT3JodUdvelFvaUEweTZPRW9VU3FtYmZGU1BPcllfMzNwTmtodjByWVpDZzM3YlF3SUdSX0ZoZUF6TkRMM1pYRmJSSXNyQWxUS1lFS3d3VUxydEw?oc=5,Vireo Growth (PLNH) details planned merger making Planet 13 a wholly owned unit,pending
2026-08-11,Kyndryl,Healthcare IT Leaders,,Technology,IT services,3,AIM Media House,https://news.google.com/rss/articles/CBMivwFBVV95cUxOeXF4am9sbEtmU0x6T1BicW5vTU84a2p5ZG9vNW9laW1iOWxGa3NURjVqZVNGb0JCRFd6SHBybk83M3IzZjBsNzkzeFhPbk9kRDhIdzNLVXJER01hQkFNZ0liV3hKVkVxblRxNmhBRFBLZUMydVpWTFlFOFN3TFRlZmFEczY1YTdhVkJxMG5ZYjRTVkNuRkJVUkVNMDVNQndkdEdaSUtxM3l5WkRoY29MbmRXQjJUR3M0SnFYakk2RQ?oc=5,Kyndryl to Acquire Healthcare IT Leaders to Expand AI-Led Healthcare Modernization,closed
2026-08-11,Wellstar Health System,Mountain Lake,,Healthcare,healthcare providers,3,LaGrange Daily News,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNV2ZDNFBSbGF0OVd4LVEyY2pmNlNNNEtVdGxMa3hjcGIzRG1ZdEhnejlURkJvSk44Wl9FY0RCZnFhWEl4TXNWZVRVcTFuSWEwVzhGR2laeWJxckwxRHpIVDBDNXJmOXV1RVZKeDE5NmVPNXBtMXgteVVDMEM4Nk9tMmozblpta0FtWDU4V1BwRklqdGFELWVFLXIxQm5jbUtwQ2R0aDBjdHd4ZUN3ckFGTVc2YkVSRVZJVXdn?oc=5,Wellstar Health System completes acquisition of Mountain Lak...,closed
2026-08-11,Ryman Hospitality,Grande Lakes Orlando,$1.38 billion,Consumer Discretionary,gaming & hospitality,4,Prop News Time,https://news.google.com/rss/articles/CBMivwFBVV95cUxOQ21uUmpsbk9zWldoZG56NEJBaUdPcUhYVjFyb2plRk9ScDdSVzlURElqYlg1eGZ5ZVUwYVNHeUZvTGsyY2hQcDJUS3pFSVp5U2F1bjk2V3pkQ0FDVjh5ZVM5MWIzSFBBSVVJT2EyaG9ocHpCcUFTYjJSeUtTeUw5MTFBSEZ2Q2d1c3M0ZVdZY2x4WkYyME5CU3A5bVNVWkdhcVN5OUROazZjRnEyc0FBTGZmeFZwMzZUemNrQURaTQ?oc=5,Ryman Hospitality to acquire Grande Lakes Orlando for USD 1.38 billion,closed
2026-08-11,Marsh McLennan Agency,,,Financials,insurance,2,Intelligent Insurer,https://news.google.com/rss/articles/CBMirwFBVV95cUxOVHBtSlVZSUY1X3NnQ2lvSXU0RDRZM1JWZjFvVmtMRWs3dTY5RXYxaXVzTUprbC1ESDgzTGwyUUxTZ3BjdlVGOFBBTzBwbTBCM2Vmc2ZwQVpJRDVQSG9vV2lSbEJxejZrN3Z6OGVJWE83X2I1SlY3TC1OMjExZmRSaHBLNXBYVlNSYnFQWTBfVzJFMFNDS3htV0xSdTNCaTd6NGVSd0VheUU3ZTU3N0pN?oc=5,Marsh McLennan Agency to acquire multi-line insurer in US Midwest expansion,closed
2026-08-11,GNL,Modiv Industrial,,Real Estate,REITs,3,Stock Titan,https://news.google.com/rss/articles/CBMirAFBVV95cUxPbjFpVl9RVjF6RkdQajA3cjhsRHRXM2ZkLTUyMlE2REtlV1Rma01QSnpsdjBrTG5EakhtN1NFQkpnak9LTm9GZzAxUG9HcjMxcjBmZmFObnUxcWhzY3cwRXJmSVJ0MTMyNWhUbm1HbThmWkxRMEhfRTlRN0x4cmRUUndhQl9jMF85SlBKc3NlbUJpVUc1bWNfWkN2Uks0SzdYdWcycERnNXlsd01E?oc=5,Modiv Industrial (NYSE: MDV) investors approve GNL merger and higher dividend,pending
